"75","37072",\N,"7","2","1"
"76","37072",\N,"8","2","1"
"77","43702","200694068","3","2","1"
"78","43702","200694068","4","2","1"
"79","43702","200694068","5","2","1"
"80","43702","200694068","6","2","1"
"81","43702","200694068","7","2","1"
"82","43702","200694068","8","2","1"
"83","44499","200860620","3","2","1"
"84","44499","200860620","4","2","1"
"85","44499","200860620","5","2","1"
"86","44499","200860620","6","2","1"
"87","44499","200860620","7","2","1"
"88","44499","200860620","8","2","1"
"89","47030","201776468","3","2","1"
"90","47030","201776468","4","2","1"
"91","47030","201776468","5","2","1"
"92","47030","201776468","6","2","1"
"93","47030","201776468","7","2","1"
"94","47030","201776468","8","2","1"
"95","47375","202464725","3","2","1"
"96","47375","202464725","4","2","1"
"97","47375","202464725","5","2","1"
"98","47375","202464725","6","2","1"
"99","47375","202464725","7","2","1"
"100","47375","202464725","8","2","1"
"101","47375","202453692","3","2","1"
"102","47375","202453692","4","2","1"
"103","47375","202453692","5","2","1"
"104","47375","202453692","6","2","1"
"105","47375","202453692","7","2","1"
"106","47375","202453692","8","2","1"
"107","47375","202400037","3","2","1"
"108","47375","202400037","4","2","1"
"109","47375","202400037","5","2","1"
"110","47375","202400037","6","2","1"
"111","47375","202400037","7","2","1"
"112","47375","202400037","8","2","1"
"113","60399",\N,"3","2","1"
"114","60399",\N,"4","2","1"
"115","60399",\N,"5","2","1"
"116","60399",\N,"6","2","1"
"117","60399",\N,"7","2","1"
"118","60399",\N,"8","2","1"
"119","67135","201778017","3","2","1"
"120","67135","201778017","4","2","1"
"121","67135","201778017","5","2","1"
"122","67135","201778017","6","2","1"
"123","67135","201778017","7","2","1"
"124","67135","201778017","8","2","1"
"125","85509","201805523","3","2","1"
"126","85509","201805523","4","2","1"
"127","85509","201805523","5","2","1"
"128","85509","201805523","6","2","1"
"129","85509","201805523","7","2","1"
"130","85509","201805523","8","2","1"
"131","103879",\N,"3","2","1"
"132","103879",\N,"4","2","1"
"133","103879",\N,"5","2","1"
"134","103879",\N,"6","2","1"
"135","103879",\N,"7","2","1"
"136","103879",\N,"8","2","1"
"137","2472",\N,"3","2","1"
"138","2472",\N,"4","2","1"
"139","2472",\N,"5","2","1"
"140","2472",\N,"6","2","1"
"141","2472",\N,"7","2","1"
"142","2472",\N,"8","2","1"
"143","108710",\N,"3","2","1"
"144","108710",\N,"4","2","1"
"145","108710",\N,"5","2","1"
"146","108710",\N,"6","2","1"
"147","108710",\N,"7","2","1"
"148","108710",\N,"8","2","1"
"149","104670","202256109","3","2","1"
"150","104670","202256109","4","2","1"
"151","104670","202256109","5","2","1"
"152","104670","202256109","6","2","1"
"153","104670","202256109","7","2","1"
"154","104670","202256109","8","2","1"
"155","104670","200694068","3","2","1"
"156","104670","200694068","4","2","1"
"157","104670","200694068","5","2","1"
"158","104670","200694068","6","2","1"
"159","104670","200694068","7","2","1"
"160","104670","200694068","8","2","1"
"161","110711","200694068","3","2","1"
"162","110711","200694068","4","2","1"
"163","110711","200694068","5","2","1"
"164","110711","200694068","6","2","1"
"165","110711","200694068","7","2","1"
"166","110711","200694068","8","2","1"
"167","110051","201820302","3","2","1"
"168","110051","201820302","4","2","1"
"169","110051","201820302","5","2","1"
"170","110051","201820302","6","2","1"
"171","110051","201820302","7","2","1"
"172","110051","201820302","8","2","1"
"173","111059","201778017","3","2","1"
"174","111059","201778017","4","2","1"
"175","111059","201778017","5","2","1"
"176","111059","201778017","6","2","1"
"177","111059","201778017","7","2","1"
"178","111059","201778017","8","2","1"
"179","115212","201820302","3","2","1"
"180","115212","201820302","4","2","1"
"181","115212","201820302","5","2","1"
"182","115212","201820302","6","2","1"
"183","115212","201820302","7","2","1"
"184","115212","201820302","8","2","1"
"185","128314","202556126","3","2","1"
"186","128314","202556126","4","2","1"
"187","128314","202556126","5","2","1"
"188","128314","202556126","6","2","1"
"189","128314","202556126","7","2","1"
"190","128314","202556126","8","2","1"
"191","128314","202453889","3","2","1"
"192","128314","202453889","4","2","1"
"193","128314","202453889","5","2","1"
"194","128314","202453889","6","2","1"
"195","128314","202453889","7","2","1"
"196","128314","202453889","8","2","1"
"197","128314","200668099","3","2","1"
"198","128314","200668099","4","2","1"
"199","128314","200668099","5","2","1"
"200","128314","200668099","6","2","1"
"201","128314","200668099","7","2","1"
"202","128314","200668099","8","2","1"
"203","133638","200668099","3","2","1"
"204","133638","200668099","4","2","1"
"205","133638","200668099","5","2","1"
"206","133638","200668099","6","2","1"
"207","133638","200668099","7","2","1"
"208","133638","200668099","8","2","1"
"209","134956","202256109","3","2","1"
"210","134956","202256109","4","2","1"
"211","134956","202256109","5","2","1"
"212","134956","202256109","6","2","1"
"213","134956","202256109","7","2","1"
"214","134956","202256109","8","2","1"
"215","134956","201776214","3","2","1"
"216","134956","201776214","4","2","1"
"217","134956","201776214","5","2","1"
"218","134956","201776214","6","2","1"
"219","134956","201776214","7","2","1"
"220","134956","201776214","8","2","1"
"221","135859","200688377","3","2","1"
"222","135859","200688377","4","2","1"
"223","135859","200688377","5","2","1"
"224","135859","200688377","6","2","1"
"225","135859","200688377","7","2","1"
"226","135859","200688377","8","2","1"
"227","140293","202256109","3","2","1"
"228","140293","202256109","4","2","1"
"229","140293","202256109","5","2","1"
"230","140293","202256109","6","2","1"
"231","140293","202256109","7","2","1"
"232","140293","202256109","8","2","1"
"233","140293","200694068","3","2","1"
"234","140293","200694068","4","2","1"
"235","140293","200694068","5","2","1"
"236","140293","200694068","6","2","1"
"237","140293","200694068","7","2","1"
"238","140293","200694068","8","2","1"
"239","140907","201778568","3","2","1"
"240","140907","201778568","4","2","1"
"241","140907","201778568","5","2","1"
"242","140907","201778568","6","2","1"
"243","140907","201778568","7","2","1"
"244","140907","201778568","8","2","1"
"245","145965","201778017","3","2","1"
"246","145965","201778017","4","2","1"
"247","145965","201778017","5","2","1"
"248","145965","201778017","6","2","1"
"249","145965","201778017","7","2","1"
"250","145965","201778017","8","2","1"
"251","145965","201778990","3","2","1"
"252","145965","201778990","4","2","1"
"253","145965","201778990","5","2","1"
"254","145965","201778990","6","2","1"
"255","145965","201778990","7","2","1"
"256","145965","201778990","8","2","1"
"257","531","201774426","3","2","1"
"258","531","201774426","4","2","1"
"259","531","201774426","5","2","1"
"260","531","201774426","6","2","1"
"261","531","201774426","7","2","1"
"262","531","201774426","8","2","1"
"263","35376","200826333","3","2","1"
"264","35376","200826333","4","2","1"
"265","35376","200826333","5","2","1"
"266","35376","200826333","6","2","1"
"267","35376","200826333","7","2","1"
"268","35376","200826333","8","2","1"
"269","35376","200911350","3","2","1"
"270","35376","200911350","4","2","1"
"271","35376","200911350","5","2","1"
"272","35376","200911350","6","2","1"
"273","35376","200911350","7","2","1"
"274","35376","200911350","8","2","1"
"275","37784","200687926","3","2","1"
"276","37784","200687926","4","2","1"
"277","37784","200687926","5","2","1"
"278","37784","200687926","6","2","1"
"279","37784","200687926","7","2","1"
"280","37784","200687926","8","2","1"
"281","39065","201780202","3","2","1"
"282","39065","201780202","4","2","1"
"283","39065","201780202","5","2","1"
"284","39065","201780202","6","2","1"
"285","39065","201780202","7","2","1"
"286","39065","201780202","8","2","1"
"287","42838","201827619","3","2","1"
"288","42838","201827619","4","2","1"
"289","42838","201827619","5","2","1"
"290","42838","201827619","6","2","1"
"291","42838","201827619","7","2","1"
"292","42838","201827619","8","2","1"
"293","42838","201827064","3","2","1"
"294","42838","201827064","4","2","1"
"295","42838","201827064","5","2","1"
"296","42838","201827064","6","2","1"
"297","42838","201827064","7","2","1"
"298","42838","201827064","8","2","1"
"299","44633","201774426","3","2","1"
"300","44633","201774426","4","2","1"
"301","44633","201774426","5","2","1"
"302","44633","201774426","6","2","1"
"303","44633","201774426","7","2","1"
"304","44633","201774426","8","2","1"
"305","75138","200911350","3","2","1"
"306","75138","200911350","4","2","1"
"307","75138","200911350","5","2","1"
"308","75138","200911350","6","2","1"
"309","75138","200911350","7","2","1"
"310","75138","200911350","8","2","1"
"311","78540","201774426","3","2","1"
"312","78540","201774426","4","2","1"
"313","78540","201774426","5","2","1"
"314","78540","201774426","6","2","1"
"315","78540","201774426","7","2","1"
"316","78540","201774426","8","2","1"
"317","87074","201797051","3","2","1"
"318","87074","201797051","4","2","1"
"319","87074","201797051","5","2","1"
"320","87074","201797051","6","2","1"
"321","87074","201797051","7","2","1"
"322","87074","201797051","8","2","1"
"323","100933","201821996","3","2","1"
"324","100933","201821996","4","2","1"
"325","100933","201821996","5","2","1"
"326","100933","201821996","6","2","1"
"327","100933","201821996","7","2","1"
"328","100933","201821996","8","2","1"
"329","110596","201825125","3","2","1"
"330","110596","201825125","4","2","1"
"331","110596","201825125","5","2","1"
"332","110596","201825125","6","2","1"
"333","110596","201825125","7","2","1"
"334","110596","201825125","8","2","1"
"335","113264","201796582","3","2","1"
"336","113264","201796582","4","2","1"
"337","113264","201796582","5","2","1"
"338","113264","201796582","6","2","1"
"339","113264","201796582","7","2","1"
"340","113264","201796582","8","2","1"
"341","12933","200689344","3","2","1"
"342","12933","200689344","4","2","1"
"343","12933","200689344","5","2","1"
"344","12933","200689344","6","2","1"
"345","12933","200689344","7","2","1"
"346","12933","200689344","8","2","1"
"347","127682","201794668","3","2","1"
"348","127682","201794668","4","2","1"
"349","127682","201794668","5","2","1"
"350","127682","201794668","6","2","1"
"351","127682","201794668","7","2","1"
"352","127682","201794668","8","2","1"
"353","127682","200065070","3","2","1"
"354","127682","200065070","4","2","1"
"355","127682","200065070","5","2","1"
"356","127682","200065070","6","2","1"
"357","127682","200065070","7","2","1"
"358","127682","200065070","8","2","1"
"359","127682","200078401","3","2","1"
"360","127682","200078401","4","2","1"
"361","127682","200078401","5","2","1"
"362","127682","200078401","6","2","1"
"363","127682","200078401","7","2","1"
"364","127682","200078401","8","2","1"
"365","35710","201774799","9","3","1"
"366","35710","201774799","3","2","1"
"367","35710","201774799","4","2","1"
"368","35710","201774799","5","2","1"
"369","35710","201774799","6","2","1"
"370","35710","201774799","7","2","1"
"371","35710","201774799","8","2","1"
"372","35848","201774136","9","3","1"
"373","35848","201774136","3","2","1"
"374","35848","201774136","4","2","1"
"375","35848","201774136","5","2","1"
"376","35848","201774136","6","2","1"
"377","35848","201774136","7","2","1"
"378","35848","201774136","8","2","1"
"379","37243","201774799","9","3","1"
"380","37243","201774799","3","2","1"
"381","37243","201774799","4","2","1"
"382","37243","201774799","5","2","1"
"383","37243","201774799","6","2","1"
"384","37243","201774799","7","2","1"
"385","37243","201774799","8","2","1"
"386","37432","201776727","9","3","1"
"387","37432","201776727","3","2","1"
"388","37432","201776727","4","2","1"
"389","37432","201776727","5","2","1"
"390","37432","201776727","6","2","1"
"391","37432","201776727","7","2","1"
"392","37432","201776727","8","2","1"
"393","109785","201796582","9","3","1"
"394","109785","201796582","3","2","1"
"395","109785","201796582","4","2","1"
"396","109785","201796582","5","2","1"
"397","109785","201796582","6","2","1"
"398","109785","201796582","7","2","1"
"399","109785","201796582","8","2","1"
"400","109785","201796924","9","3","1"
"401","109785","201796924","3","2","1"
"402","109785","201796924","4","2","1"
"403","109785","201796924","5","2","1"
"404","109785","201796924","6","2","1"
"405","109785","201796924","7","2","1"
"406","109785","201796924","8","2","1"
"407","77592","201777210","9","3","1"
"408","77592","201777210","3","2","1"
"409","77592","201777210","4","2","1"
"410","77592","201777210","5","2","1"
"411","77592","201777210","6","2","1"
"412","77592","201777210","7","2","1"
"413","77592","201777210","8","2","1"
"414","77592","201776952","9","3","1"
"415","77592","201776952","3","2","1"
"416","77592","201776952","4","2","1"
"417","77592","201776952","5","2","1"
"418","77592","201776952","6","2","1"
"419","77592","201776952","7","2","1"
"420","77592","201776952","8","2","1"
"421","79377","201775164","9","3","1"
"422","79377","201775164","3","2","1"
"423","79377","201775164","4","2","1"
"424","79377","201775164","5","2","1"
"425","79377","201775164","6","2","1"
"426","79377","201775164","7","2","1"
"427","79377","201775164","8","2","1"
"428","79377","201828736","9","3","1"
"429","79377","201828736","3","2","1"
"430","79377","201828736","4","2","1"
"431","79377","201828736","5","2","1"
"432","79377","201828736","6","2","1"
"433","79377","201828736","7","2","1"
"434","79377","201828736","8","2","1"
"435","79377","201775535","9","3","1"
"436","79377","201775535","3","2","1"
"437","79377","201775535","4","2","1"
"438","79377","201775535","5","2","1"
"439","79377","201775535","6","2","1"
"440","79377","201775535","7","2","1"
"441","79377","201775535","8","2","1"
"442","42544","201820302","9","3","1"
"443","42544","201820302","3","2","1"
"444","42544","201820302","4","2","1"
"445","42544","201820302","5","2","1"
"446","42544","201820302","6","2","1"
"447","42544","201820302","7","2","1"
"448","42544","201820302","8","2","1"
"449","42544","201828736","9","3","1"
"450","42544","201828736","3","2","1"
"451","42544","201828736","4","2","1"
"452","42544","201828736","5","2","1"
"453","42544","201828736","6","2","1"
"454","42544","201828736","7","2","1"
"455","42544","201828736","8","2","1"
"456","42544","201190948","9","3","1"
"457","42544","201190948","3","2","1"
"458","42544","201190948","4","2","1"
"459","42544","201190948","5","2","1"
"460","42544","201190948","6","2","1"
"461","42544","201190948","7","2","1"
"462","42544","201190948","8","2","1"
"463","47416","201780202","9","3","1"
"464","47416","201780202","3","2","1"
"465","47416","201780202","4","2","1"
"466","47416","201780202","5","2","1"
"467","47416","201780202","6","2","1"
"468","47416","201780202","7","2","1"
"469","47416","201780202","8","2","1"
"470","47416","201780434","9","3","1"
"471","47416","201780434","3","2","1"
"472","47416","201780434","4","2","1"
"473","47416","201780434","5","2","1"
"474","47416","201780434","6","2","1"
"475","47416","201780434","7","2","1"
"476","47416","201780434","8","2","1"
"477","47416","201778568","9","3","1"
"478","47416","201778568","3","2","1"
"479","47416","201778568","4","2","1"
"480","47416","201778568","5","2","1"
"481","47416","201778568","6","2","1"
"482","47416","201778568","7","2","1"
"483","47416","201778568","8","2","1"
"484","62266","201774136","9","3","1"
"485","62266","201774136","3","2","1"
"486","62266","201774136","4","2","1"
"487","62266","201774136","5","2","1"
"488","62266","201774136","6","2","1"
"489","62266","201774136","7","2","1"
"490","62266","201774136","8","2","1"
"491","2047",\N,"10","4","1"
"492","2047",\N,"11","4","1"
"493","2047",\N,"12","4","1"
"494","4038",\N,"10","4","1"
"495","4038",\N,"11","4","1"
"496","4038",\N,"12","4","1"
"497","68295",\N,"10","4","1"
"498","68295",\N,"11","4","1"
"499","68295",\N,"12","4","1"
"500","98643",\N,"10","4","1"
"501","98643",\N,"11","4","1"
"502","98643",\N,"12","4","1"
"503","143623",\N,"10","4","1"
"504","143623",\N,"11","4","1"
"505","143623",\N,"12","4","1"
"506","8906",\N,"13","5","1"
"507","2083",\N,"13","5","1"
"508","129839",\N,"13","5","1"
"509","129835",\N,"13","5","1"
"510","3528","200872414","14","6","1"
"511","3528","200872414","15","6","1"
"512","3528","200872414","16","6","1"
"513","3528","200872414","17","6","1"
"514","3528","200872414","18","6","1"
"515","3528","200872414","19","6","1"
"516","8916",\N,"14","6","1"
"517","8916",\N,"15","6","1"
"518","8916",\N,"16","6","1"
"519","8916",\N,"17","6","1"
"520","8916",\N,"18","6","1"
"521","8916",\N,"19","6","1"
"522","17319",\N,"14","6","1"
"523","17319",\N,"15","6","1"
"524","17319",\N,"16","6","1"
"525","17319",\N,"17","6","1"
"526","17319",\N,"18","6","1"
"527","17319",\N,"19","6","1"
"528","42205","201818235","14","6","1"
"529","42205","201818235","15","6","1"
"530","42205","201818235","16","6","1"
"531","42205","201818235","17","6","1"
"532","42205","201818235","18","6","1"
"533","42205","201818235","19","6","1"
"534","42720","200782527","14","6","1"
"535","42720","200782527","15","6","1"
"536","42720","200782527","16","6","1"
"537","42720","200782527","17","6","1"
"538","42720","200782527","18","6","1"
"539","42720","200782527","19","6","1"
"540","69121",\N,"14","6","1"
"541","69121",\N,"15","6","1"
"542","69121",\N,"16","6","1"
"543","69121",\N,"17","6","1"
"544","69121",\N,"18","6","1"
"545","69121",\N,"19","6","1"
"546","91350",\N,"14","6","1"
"547","91350",\N,"15","6","1"
"548","91350",\N,"16","6","1"
"549","91350",\N,"17","6","1"
"550","91350",\N,"18","6","1"
"551","91350",\N,"19","6","1"
"552","2054","200870577","20","7","1"
"553","2054","200870577","21","7","1"
"554","2054","200870577","22","7","1"
"555","2054","200870577","23","7","1"
"556","2054","200870577","14","6","1"
"557","2054","200870577","15","6","1"
"558","2054","200870577","16","6","1"
"559","2054","200870577","17","6","1"
"560","2054","200870577","18","6","1"
"561","2054","200870577","19","6","1"
"562","2054","200871195","20","7","1"
"563","2054","200871195","21","7","1"
"564","2054","200871195","22","7","1"
"565","2054","200871195","23","7","1"
"566","2054","200871195","14","6","1"
"567","2054","200871195","15","6","1"
"568","2054","200871195","16","6","1"
"569","2054","200871195","17","6","1"
"570","2054","200871195","18","6","1"
"571","2054","200871195","19","6","1"
"572","2054","200824066","20","7","1"
"573","2054","200824066","21","7","1"
"574","2054","200824066","22","7","1"
"575","2054","200824066","23","7","1"
"576","2054","200824066","14","6","1"
"577","2054","200824066","15","6","1"
"578","2054","200824066","16","6","1"
"579","2054","200824066","17","6","1"
"580","2054","200824066","18","6","1"
"581","2054","200824066","19","6","1"
"582","2249","200872886","20","7","1"
"583","2249","200872886","21","7","1"
"584","2249","200872886","22","7","1"
"585","2249","200872886","23","7","1"
"586","2249","200872886","14","6","1"
"587","2249","200872886","15","6","1"
"588","2249","200872886","16","6","1"
"589","2249","200872886","17","6","1"
"590","2249","200872886","18","6","1"
"591","2249","200872886","19","6","1"
"592","2249","200873682","20","7","1"
"593","2249","200873682","21","7","1"
"594","2249","200873682","22","7","1"
"595","2249","200873682","23","7","1"
"596","2249","200873682","14","6","1"
"597","2249","200873682","15","6","1"
"598","2249","200873682","16","6","1"
"599","2249","200873682","17","6","1"
"600","2249","200873682","18","6","1"
"601","2249","200873682","19","6","1"
"602","22106","200871195","20","7","1"
"603","22106","200871195","21","7","1"
"604","22106","200871195","22","7","1"
"605","22106","200871195","23","7","1"
"606","22106","200871195","14","6","1"
"607","22106","200871195","15","6","1"
"608","22106","200871195","16","6","1"
"609","22106","200871195","17","6","1"
"610","22106","200871195","18","6","1"
"611","22106","200871195","19","6","1"
"612","30649","200872886","20","7","1"
"613","30649","200872886","21","7","1"
"614","30649","200872886","22","7","1"
"615","30649","200872886","23","7","1"
"616","30649","200872886","14","6","1"
"617","30649","200872886","15","6","1"
"618","30649","200872886","16","6","1"
"619","30649","200872886","17","6","1"
"620","30649","200872886","18","6","1"
"621","30649","200872886","19","6","1"
"622","69682","200749963","20","7","1"
"623","69682","200749963","21","7","1"
"624","69682","200749963","22","7","1"
"625","69682","200749963","23","7","1"
"626","69682","200749963","14","6","1"
"627","69682","200749963","15","6","1"
"628","69682","200749963","16","6","1"
"629","69682","200749963","17","6","1"
"630","69682","200749963","18","6","1"
"631","69682","200749963","19","6","1"
"632","142837","200870213","20","7","1"
"633","142837","200870213","21","7","1"
"634","142837","200870213","22","7","1"
"635","142837","200870213","23","7","1"
"636","142837","200870213","14","6","1"
"637","142837","200870213","15","6","1"
"638","142837","200870213","16","6","1"
"639","142837","200870213","17","6","1"
"640","142837","200870213","18","6","1"
"641","142837","200870213","19","6","1"
"642","142837","200870577","20","7","1"
"643","142837","200870577","21","7","1"
"644","142837","200870577","22","7","1"
"645","142837","200870577","23","7","1"
"646","142837","200870577","14","6","1"
"647","142837","200870577","15","6","1"
"648","142837","200870577","16","6","1"
"649","142837","200870577","17","6","1"
"650","142837","200870577","18","6","1"
"651","142837","200870577","19","6","1"
"652","142837","200833071","20","7","1"
"653","142837","200833071","21","7","1"
"654","142837","200833071","22","7","1"
"655","142837","200833071","23","7","1"
"656","142837","200833071","14","6","1"
"657","142837","200833071","15","6","1"
"658","142837","200833071","16","6","1"
"659","142837","200833071","17","6","1"
"660","142837","200833071","18","6","1"
"661","142837","200833071","19","6","1"
"662","142837","200832907","20","7","1"
"663","142837","200832907","21","7","1"
"664","142837","200832907","22","7","1"
"665","142837","200832907","23","7","1"
"666","142837","200832907","14","6","1"
"667","142837","200832907","15","6","1"
"668","142837","200832907","16","6","1"
"669","142837","200832907","17","6","1"
"670","142837","200832907","18","6","1"
"671","142837","200832907","19","6","1"
"672","4038",\N,"24","8","1"
"673","4038",\N,"25","8","1"
"674","4038",\N,"26","8","1"
"675","4038",\N,"27","8","1"
"676","4038",\N,"28","8","1"
"677","98643",\N,"24","8","1"
"678","98643",\N,"25","8","1"
"679","98643",\N,"26","8","1"
"680","98643",\N,"27","8","1"
"681","98643",\N,"28","8","1"
"682","4410",\N,"29","9","1"
"683","4410",\N,"30","9","1"
"684","30821",\N,"31","10","1"
"685","30821",\N,"32","10","1"
"686","30821",\N,"33","10","1"
"687","30821",\N,"29","9","1"
"688","30821",\N,"30","9","1"
"689","68399","200466651","31","10","1"
"690","68399","200466651","32","10","1"
"691","68399","200466651","33","10","1"
"692","68399","200466651","29","9","1"
"693","68399","200466651","30","9","1"
"694","68399","201541000","31","10","1"
"695","68399","201541000","32","10","1"
"696","68399","201541000","33","10","1"
"697","68399","201541000","29","9","1"
"698","68399","201541000","30","9","1"
"699","69785","200466651","31","10","1"
"700","69785","200466651","32","10","1"
"701","69785","200466651","33","10","1"
"702","69785","200466651","29","9","1"
"703","69785","200466651","30","9","1"
"704","69785","200467451","31","10","1"
"705","69785","200467451","32","10","1"
"706","69785","200467451","33","10","1"
"707","69785","200467451","29","9","1"
"708","69785","200467451","30","9","1"
"709","82522",\N,"31","10","1"
"710","82522",\N,"32","10","1"
"711","82522",\N,"33","10","1"
"712","82522",\N,"29","9","1"
"713","82522",\N,"30","9","1"
"714","95165",\N,"31","10","1"
"715","95165",\N,"32","10","1"
"716","95165",\N,"33","10","1"
"717","95165",\N,"29","9","1"
"718","95165",\N,"30","9","1"
"719","4410","201462005","34","11","1"
"720","4410","201462005","31","10","1"
"721","4410","201462005","32","10","1"
"722","4410","201462005","33","10","1"
"723","4410","201462005","29","9","1"
"724","4410","201462005","30","9","1"
"725","26533","200394813","34","11","1"
"726","26533","200394813","31","10","1"
"727","26533","200394813","32","10","1"
"728","26533","200394813","33","10","1"
"729","26533","200394813","29","9","1"
"730","26533","200394813","30","9","1"
"731","26533","201461152","34","11","1"
"732","26533","201461152","31","10","1"
"733","26533","201461152","32","10","1"
"734","26533","201461152","33","10","1"
"735","26533","201461152","29","9","1"
"736","26533","201461152","30","9","1"
"737","29117","200242580","34","11","1"
"738","29117","200242580","31","10","1"
"739","29117","200242580","32","10","1"
"740","29117","200242580","33","10","1"
"741","29117","200242580","29","9","1"
"742","29117","200242580","30","9","1"
"743","29117","200242747","34","11","1"
"744","29117","200242747","31","10","1"
"745","29117","200242747","32","10","1"
"746","29117","200242747","33","10","1"
"747","29117","200242747","29","9","1"
"748","29117","200242747","30","9","1"
"749","29117","200165789","34","11","1"
"750","29117","200165789","31","10","1"
"751","29117","200165789","32","10","1"
"752","29117","200165789","33","10","1"
"753","29117","200165789","29","9","1"
"754","29117","200165789","30","9","1"
"755","29117","200165618","34","11","1"
"756","29117","200165618","31","10","1"
"757","29117","200165618","32","10","1"
"758","29117","200165618","33","10","1"
"759","29117","200165618","29","9","1"
"760","29117","200165618","30","9","1"
"761","70006","201462468","34","11","1"
"762","70006","201462468","31","10","1"
"763","70006","201462468","32","10","1"
"764","70006","201462468","33","10","1"
"765","70006","201462468","29","9","1"
"766","70006","201462468","30","9","1"
"767","28925","201291069","35","12","1"
"768","28925","201291069","36","12","1"
"769","28925","201291069","37","12","1"
"770","28925","201291069","29","9","1"
"771","28925","201291069","30","9","1"
"772","42649","202678287","35","12","1"
"773","42649","202678287","36","12","1"
"774","42649","202678287","37","12","1"
"775","42649","202678287","29","9","1"
"776","42649","202678287","30","9","1"
"777","87313","200620532","35","12","1"
"778","87313","200620532","36","12","1"
"779","87313","200620532","37","12","1"
"780","87313","200620532","29","9","1"
"781","87313","200620532","30","9","1"
"782","95805","201292885","35","12","1"
"783","95805","201292885","36","12","1"
"784","95805","201292885","37","12","1"
"785","95805","201292885","29","9","1"
"786","95805","201292885","30","9","1"
"787","95805","201428853","35","12","1"
"788","95805","201428853","36","12","1"
"789","95805","201428853","37","12","1"
"790","95805","201428853","29","9","1"
"791","95805","201428853","30","9","1"
"792","2463","202435311","35","12","1"
"793","2463","202435311","36","12","1"
"794","2463","202435311","37","12","1"
"795","2463","202435311","29","9","1"
"796","2463","202435311","30","9","1"
"797","2463","202589245","35","12","1"
"798","2463","202589245","36","12","1"
"799","2463","202589245","37","12","1"
"800","2463","202589245","29","9","1"
"801","2463","202589245","30","9","1"
"802","8871","200713167","35","12","1"
"803","8871","200713167","36","12","1"
"804","8871","200713167","37","12","1"
"805","8871","200713167","29","9","1"
"806","8871","200713167","30","9","1"
"807","8871","202589245","35","12","1"
"808","8871","202589245","36","12","1"
"809","8871","202589245","37","12","1"
"810","8871","202589245","29","9","1"
"811","8871","202589245","30","9","1"
"812","8871","202470175","35","12","1"
"813","8871","202470175","36","12","1"
"814","8871","202470175","37","12","1"
"815","8871","202470175","29","9","1"
"816","8871","202470175","30","9","1"
"817","28124","200652900","35","12","1"
"818","28124","200652900","36","12","1"
"819","28124","200652900","37","12","1"
"820","28124","200652900","29","9","1"
"821","28124","200652900","30","9","1"
"822","28124","202729632","35","12","1"
"823","28124","202729632","36","12","1"
