"255","8.1","0.2","HOW-S","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Topic\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"how_extract\"/></SYNRESTRS></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Recipient\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"256","8.1","0.2","NP-TOBE","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Topic\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"to_be\"/></SYNRESTRS></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Recipient\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"257","8.1","0.2","NP-VEN-NP-OMIT","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Topic\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"np_ppart\"/></SYNRESTRS></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Recipient\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"258","8.1","0.2","ING-SC/BE-ING-SC","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Topic\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"be_sc_ing\"/></SYNRESTRS></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Recipient\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"259","8.1","0.2","Basic Transitive","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Topic\"><SYNRESTRS><SYNRESTR Value=\"-\" type=\"sentential\"/></SYNRESTRS></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Recipient\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"260","8.1","0.2","NP-PP","to-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Topic\"><SYNRESTRS><SYNRESTR Value=\"-\" type=\"sentential\"/></SYNRESTRS></NP><PREP value=\"to\"><SELRESTRS/></PREP><NP value=\"Recipient\"><SYNRESTRS/></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Recipient\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"261","8.1","0.2","POSSING","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Topic\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"poss_ing\"/></SYNRESTRS></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Recipient\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"262","8.1","0.2","PP","to-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP value=\"to\"><SELRESTRS/></PREP><NP value=\"Recipient\"><SYNRESTRS/></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Recipient\"/><ARG type=\"ThemRole\" value=\"?Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"263","8.1","0.2","PP-HOW-S","to-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP value=\"to\"><SELRESTRS/></PREP><NP value=\"Recipient\"><SYNRESTRS/></NP><NP value=\"Topic\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"how_extract\"/></SYNRESTRS></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Recipient\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"264","8.1","0.2","S","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Topic\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"that_comp\"/></SYNRESTRS></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Recipient\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"265","0.2","0.2","Basic Transitive","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED bool=\"!\" value=\"location\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"?Destination\"/></ARGS></PRED><PRED value=\"location\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"?Destination\"/></ARGS></PRED><PRED value=\"confined\"><ARGS><ARG type=\"Event\" value=\"result(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"266","8.1","0.1","NP-PP","to-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><PREP value=\"to\"><SELRESTRS/></PREP><NP value=\"Destination\"><SYNRESTRS/></NP>","<PRED bool=\"!\" value=\"location\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Destination\"/></ARGS></PRED><PRED value=\"location\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Destination\"/></ARGS></PRED><PRED value=\"confined\"><ARGS><ARG type=\"Event\" value=\"result(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"267","","","Infinitival Copular Clause","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><LEX value=\"to\"/><LEX value=\"be\"/><NP value=\"Predicate\"><SYNRESTRS/></NP>","<PRED value=\"believe\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Predicate\"/></ARGS></PRED>"
"268","","","S","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"that_comp\"/></SYNRESTRS></NP>","<PRED value=\"believe\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"?Predicate\"/></ARGS></PRED>"
"269","","","Basic Transitive","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"-\" type=\"sentential\"/></SYNRESTRS></NP>","<PRED value=\"believe\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"?Predicate\"/></ARGS></PRED>"
"270","","","Infinitival Copular Clause","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><LEX value=\"to\"/><LEX value=\"be\"/><NP value=\"Predicate\"><SYNRESTRS/></NP>","<PRED value=\"declare\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Predicate\"/></ARGS></PRED>"
"271","","","S","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"that_comp\"/></SYNRESTRS></NP>","<PRED value=\"declare\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"?Predicate\"/></ARGS></PRED>"
"272","","","Basic Transitive","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"-\" type=\"sentential\"/></SYNRESTRS></NP>","<PRED value=\"declare\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"?Predicate\"/></ARGS></PRED>"
"273","8.1","","HOW-S","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"how_extract\"/></SYNRESTRS></NP>","<PRED value=\"consider\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"274","8.1","","HOW-TO-INF","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"wh_inf\"/></SYNRESTRS></NP>","<PRED value=\"consider\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"275","8.1","","NP-P-ING","as-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"np_p_ing\"/></SYNRESTRS></NP>","<PRED value=\"consider\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"276","8.1","","NP-TOBE","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"to_be\"/></SYNRESTRS></NP>","<PRED value=\"consider\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"277","8.1","","S","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"that_comp\"/></SYNRESTRS></NP>","<PRED value=\"consider\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"278","8.1","","NP-VEN-NP-OMIT","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"np_ppart\"/></SYNRESTRS></NP>","<PRED value=\"consider\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"279","8.1","","WH-S","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"wh_comp\"/></SYNRESTRS></NP>","<PRED value=\"consider\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"280","8.1","","WHAT-S","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"what_extract\"/></SYNRESTRS></NP>","<PRED value=\"consider\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"281","8.1","","WHAT-TO-INF","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"what_inf\"/></SYNRESTRS></NP>","<PRED value=\"consider\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"282","8.1","","ING-SC/BE-ING-SC","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"be_sc_ing\"/></SYNRESTRS></NP>","<PRED value=\"consider\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"283","8.1","","NP-ADJP-PRED","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><ADJ/>","<PRED value=\"consider\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"284","8.1","","NP-NP-PRED","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><NP value=\"Predicate\"><SYNRESTRS><SYNRESTR Value=\"-\" type=\"sentential\"/></SYNRESTRS></NP>","<PRED value=\"consider\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"285","8.1","","NP-PP-PRED","for-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><PREP value=\"for\"><SELRESTRS/></PREP><NP value=\"Predicate\"><SYNRESTRS><SYNRESTR Value=\"-\" type=\"sentential\"/></SYNRESTRS></NP>","<PRED value=\"consider\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"286","8.1","","WH-TO-INF","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Topic\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"wheth_inf\"/></SYNRESTRS></NP>","<PRED value=\"consider\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"287","0.1","0.2","Basic Intransitive","","<NP value=\"Actor\"><SYNRESTRS/></NP><VERB/>","<PRED value=\"conspire\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Actor_i\"/><ARG type=\"ThemRole\" value=\"Actor_j\"/><ARG type=\"ThemRole\" value=\"?Theme\"/></ARGS></PRED>"
"288","0.1","0.2","PP","with-PP","<NP value=\"Actor1\"><SYNRESTRS/></NP><VERB/><PREP value=\"with\"><SELRESTRS/></PREP><NP value=\"Actor2\"><SYNRESTRS/></NP>","<PRED value=\"conspire\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Actor1\"/><ARG type=\"ThemRole\" value=\"Actor2\"/><ARG type=\"ThemRole\" value=\"?Theme\"/></ARGS></PRED>"
"289","0.1","0.2","PP","against-PP","<NP value=\"Actor1\"><SYNRESTRS/></NP><VERB/><PREP value=\"against\"><SELRESTRS/></PREP><NP value=\"Actor2\"><SYNRESTRS/></NP>","<PRED value=\"conspire\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Actor1\"/><ARG type=\"ThemRole\" value=\"Actor2\"/><ARG type=\"ThemRole\" value=\"?Theme\"/></ARGS></PRED>"
"290","8.1","0.2","TO-INFN-SC","","<NP value=\"Actor\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"sc_to_inf\"/></SYNRESTRS></NP>","<PRED value=\"conspire\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Actor_i\"/><ARG type=\"ThemRole\" value=\"Actor_j\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"291","8.1","0.2","Basic Transitive","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"exist\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED bool=\"!\" value=\"exist\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"spend\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"?Recipient\"/></ARGS></PRED>"
"292","8.1","0.2","NP-ING-SC","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><NP value=\"Recipient\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"sc_ing\"/></SYNRESTRS></NP>","<PRED value=\"exist\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED bool=\"!\" value=\"exist\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"spend\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Recipient\"/></ARGS></PRED>"
"293","8.1","0.2","NP-P-ING-SC","on-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><PREP value=\"on\"><SELRESTRS/></PREP><NP value=\"Recipient\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"sc_ing\"/></SYNRESTRS></NP>","<PRED value=\"exist\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED bool=\"!\" value=\"exist\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"spend\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Recipient\"/></ARGS></PRED>"
"294","8.1","0.2","NP-PP","on-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><PREP value=\"on\"><SELRESTRS/></PREP><NP value=\"Recipient\"><SYNRESTRS><SYNRESTR Value=\"-\" type=\"sentential\"/></SYNRESTRS></NP>","<PRED value=\"exist\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED bool=\"!\" value=\"exist\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"spend\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Recipient\"/></ARGS></PRED>"
"295","0.2","0.2","Basic Transitive","","<NP value=\"Theme1\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme2\"><SYNRESTRS/></NP>","<PRED value=\"contact\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme1\"/><ARG type=\"ThemRole\" value=\"Theme2\"/></ARGS></PRED><PRED value=\"exist\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme1\"/></ARGS></PRED><PRED value=\"exist\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme2\"/></ARGS></PRED>"
"296","1.2.4","","Understood Reciprocal Object","","<NP value=\"Theme1\"><SYNRESTRS/></NP><LEX value=\"and\"/><NP value=\"Theme2\"><SYNRESTRS/></NP><VERB/>","<PRED value=\"contact\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme1\"/><ARG type=\"ThemRole\" value=\"Theme2\"/></ARGS></PRED><PRED value=\"exist\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme1\"/></ARGS></PRED><PRED value=\"exist\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme2\"/></ARGS></PRED>"
"297","","","Unspecified Object","","<NP value=\"Theme1\"><SYNRESTRS/></NP><VERB/>","<PRED value=\"contact\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme1\"/><ARG type=\"ThemRole\" value=\"?Theme2\"/></ARGS></PRED><PRED value=\"exist\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme1\"/></ARGS></PRED><PRED value=\"exist\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"?Theme2\"/></ARGS></PRED>"
"298","8.1","0.2","TO-INF-RS","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Predicate\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"to_inf_rs\"/></SYNRESTRS></NP>","<PRED value=\"continue\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Predicate\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"299","","","Intransitive","Inchoative","<NP value=\"Theme\"><SYNRESTRS/></NP><VERB/>","<PRED value=\"continue\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"300","","","Unspecified Object","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/>","<PRED value=\"continue\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"?Theme\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"301","","","PP","Time-PP","<NP value=\"Theme\"><SYNRESTRS/></NP><VERB/><PREP value=\"until\"><SELRESTRS/></PREP><NP value=\"Time\"><SYNRESTRS/></NP>","<PRED value=\"continue\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"Prep\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Time\"/></ARGS></PRED>"
"302","","","PP","Time-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP value=\"until\"><SELRESTRS/></PREP><NP value=\"Time\"><SYNRESTRS/></NP>","<PRED value=\"continue\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"?Theme\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED><PRED value=\"Prep\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"?Theme\"/><ARG type=\"ThemRole\" value=\"Time\"/></ARGS></PRED>"
"303","0.2","","NP-PP","Recipient-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><PREP value=\"to\"><SELRESTRS/></PREP><NP value=\"Recipient\"><SYNRESTRS/></NP>","<PRED value=\"has_possession\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"has_possession\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"Recipient\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"transfer\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
