"85","85509","201805523","2","29","5","2","1"
"86","85509","201805523","2","29","2","2","1"
"87","85509","201805523","2","29","4","1","1"
"88","103879",\N,"2","30","5","2","1"
"89","103879",\N,"2","30","2","2","1"
"90","103879",\N,"2","30","4","1","1"
"91","2472",\N,"2","31","5","2","1"
"92","2472",\N,"2","31","2","2","1"
"93","2472",\N,"2","31","4","1","1"
"94","108710",\N,"2","32","5","2","1"
"95","108710",\N,"2","32","2","2","1"
"96","108710",\N,"2","32","4","1","1"
"97","104670","202256109","2","33","5","2","1"
"98","104670","202256109","2","33","2","2","1"
"99","104670","202256109","2","33","4","1","1"
"100","104670","200694068","2","34","5","2","1"
"101","104670","200694068","2","34","2","2","1"
"102","104670","200694068","2","34","4","1","1"
"103","110711","200694068","2","35","5","2","1"
"104","110711","200694068","2","35","2","2","1"
"105","110711","200694068","2","35","4","1","1"
"106","110051","201820302","2","36","5","2","1"
"107","110051","201820302","2","36","2","2","1"
"108","110051","201820302","2","36","4","1","1"
"109","111059","201778017","2","37","5","2","1"
"110","111059","201778017","2","37","2","2","1"
"111","111059","201778017","2","37","4","1","1"
"112","115212","201820302","2","38","5","2","1"
"113","115212","201820302","2","38","2","2","1"
"114","115212","201820302","2","38","4","1","1"
"115","128314","202556126","2","39","5","2","1"
"116","128314","202556126","2","39","2","2","1"
"117","128314","202556126","2","39","4","1","1"
"118","128314","202453889","2","40","5","2","1"
"119","128314","202453889","2","40","2","2","1"
"120","128314","202453889","2","40","4","1","1"
"121","128314","200668099","2","41","5","2","1"
"122","128314","200668099","2","41","2","2","1"
"123","128314","200668099","2","41","4","1","1"
"124","133638","200668099","2","42","5","2","1"
"125","133638","200668099","2","42","2","2","1"
"126","133638","200668099","2","42","4","1","1"
"127","134956","202256109","2","43","5","2","1"
"128","134956","202256109","2","43","2","2","1"
"129","134956","202256109","2","43","4","1","1"
"130","134956","201776214","2","44","5","2","1"
"131","134956","201776214","2","44","2","2","1"
"132","134956","201776214","2","44","4","1","1"
"133","135859","200688377","2","45","5","2","1"
"134","135859","200688377","2","45","2","2","1"
"135","135859","200688377","2","45","4","1","1"
"136","140293","202256109","2","46","5","2","1"
"137","140293","202256109","2","46","2","2","1"
"138","140293","202256109","2","46","4","1","1"
"139","140293","200694068","2","47","5","2","1"
"140","140293","200694068","2","47","2","2","1"
"141","140293","200694068","2","47","4","1","1"
"142","140907","201778568","2","48","5","2","1"
"143","140907","201778568","2","48","2","2","1"
"144","140907","201778568","2","48","4","1","1"
"145","145965","201778017","2","49","5","2","1"
"146","145965","201778017","2","49","2","2","1"
"147","145965","201778017","2","49","4","1","1"
"148","145965","201778990","2","50","5","2","1"
"149","145965","201778990","2","50","2","2","1"
"150","145965","201778990","2","50","4","1","1"
"151","531","201774426","2","51","5","2","1"
"152","531","201774426","2","51","2","2","1"
"153","531","201774426","2","51","4","1","1"
"154","35376","200826333","2","52","5","2","1"
"155","35376","200826333","2","52","2","2","1"
"156","35376","200826333","2","52","4","1","1"
"157","35376","200911350","2","53","5","2","1"
"158","35376","200911350","2","53","2","2","1"
"159","35376","200911350","2","53","4","1","1"
"160","37784","200687926","2","54","5","2","1"
"161","37784","200687926","2","54","2","2","1"
"162","37784","200687926","2","54","4","1","1"
"163","39065","201780202","2","55","5","2","1"
"164","39065","201780202","2","55","2","2","1"
"165","39065","201780202","2","55","4","1","1"
"166","42838","201827619","2","56","5","2","1"
"167","42838","201827619","2","56","2","2","1"
"168","42838","201827619","2","56","4","1","1"
"169","42838","201827064","2","57","5","2","1"
"170","42838","201827064","2","57","2","2","1"
"171","42838","201827064","2","57","4","1","1"
"172","44633","201774426","2","58","5","2","1"
"173","44633","201774426","2","58","2","2","1"
"174","44633","201774426","2","58","4","1","1"
"175","75138","200911350","2","59","5","2","1"
"176","75138","200911350","2","59","2","2","1"
"177","75138","200911350","2","59","4","1","1"
"178","78540","201774426","2","60","5","2","1"
"179","78540","201774426","2","60","2","2","1"
"180","78540","201774426","2","60","4","1","1"
"181","87074","201797051","2","61","5","2","1"
"182","87074","201797051","2","61","2","2","1"
"183","87074","201797051","2","61","4","1","1"
"184","100933","201821996","2","62","5","2","1"
"185","100933","201821996","2","62","2","2","1"
"186","100933","201821996","2","62","4","1","1"
"187","110596","201825125","2","63","5","2","1"
"188","110596","201825125","2","63","2","2","1"
"189","110596","201825125","2","63","4","1","1"
"190","113264","201796582","2","64","5","2","1"
"191","113264","201796582","2","64","2","2","1"
"192","113264","201796582","2","64","4","1","1"
"193","12933","200689344","2","65","5","2","1"
"194","12933","200689344","2","65","2","2","1"
"195","12933","200689344","2","65","4","1","1"
"196","127682","201794668","2","66","5","2","1"
"197","127682","201794668","2","66","2","2","1"
"198","127682","201794668","2","66","4","1","1"
"199","127682","200065070","2","67","5","2","1"
"200","127682","200065070","2","67","2","2","1"
"201","127682","200065070","2","67","4","1","1"
"202","127682","200078401","2","68","5","2","1"
"203","127682","200078401","2","68","2","2","1"
"204","127682","200078401","2","68","4","1","1"
"205","35710","201774799","2","70","5","2","1"
"206","35710","201774799","2","70","2","2","1"
"207","35710","201774799","2","70","4","1","1"
"208","35848","201774136","2","72","5","2","1"
"209","35848","201774136","2","72","2","2","1"
"210","35848","201774136","2","72","4","1","1"
"211","37243","201774799","2","74","5","2","1"
"212","37243","201774799","2","74","2","2","1"
"213","37243","201774799","2","74","4","1","1"
"214","37432","201776727","2","76","5","2","1"
"215","37432","201776727","2","76","2","2","1"
"216","37432","201776727","2","76","4","1","1"
"217","109785","201796582","2","78","5","2","1"
"218","109785","201796582","2","78","2","2","1"
"219","109785","201796582","2","78","4","1","1"
"220","109785","201796924","2","80","5","2","1"
"221","109785","201796924","2","80","2","2","1"
"222","109785","201796924","2","80","4","1","1"
"223","77592","201777210","2","82","5","2","1"
"224","77592","201777210","2","82","2","2","1"
"225","77592","201777210","2","82","4","1","1"
"226","77592","201776952","2","84","5","2","1"
"227","77592","201776952","2","84","2","2","1"
"228","77592","201776952","2","84","4","1","1"
"229","79377","201775164","2","86","5","2","1"
"230","79377","201775164","2","86","2","2","1"
"231","79377","201775164","2","86","4","1","1"
"232","79377","201828736","2","88","5","2","1"
"233","79377","201828736","2","88","2","2","1"
"234","79377","201828736","2","88","4","1","1"
"235","79377","201775535","2","90","5","2","1"
"236","79377","201775535","2","90","2","2","1"
"237","79377","201775535","2","90","4","1","1"
"238","42544","201820302","2","92","5","2","1"
"239","42544","201820302","2","92","2","2","1"
"240","42544","201820302","2","92","4","1","1"
"241","42544","201828736","2","94","5","2","1"
"242","42544","201828736","2","94","2","2","1"
"243","42544","201828736","2","94","4","1","1"
"244","42544","201190948","2","96","5","2","1"
"245","42544","201190948","2","96","2","2","1"
"246","42544","201190948","2","96","4","1","1"
"247","47416","201780202","2","98","5","2","1"
"248","47416","201780202","2","98","2","2","1"
"249","47416","201780202","2","98","4","1","1"
"250","47416","201780434","2","100","5","2","1"
"251","47416","201780434","2","100","2","2","1"
"252","47416","201780434","2","100","4","1","1"
"253","47416","201778568","2","102","5","2","1"
"254","47416","201778568","2","102","2","2","1"
"255","47416","201778568","2","102","4","1","1"
"256","62266","201774136","2","104","5","2","1"
"257","62266","201774136","2","104","2","2","1"
"258","62266","201774136","2","104","4","1","1"
"259","2047",\N,"4","105","1","3","1"
"260","2047",\N,"4","105","6","2","1"
"261","2047",\N,"4","105","2","3","1"
"262","4038",\N,"4","106","1","3","1"
"263","4038",\N,"4","106","6","2","1"
"264","4038",\N,"4","106","2","3","1"
"265","68295",\N,"4","107","1","3","1"
"266","68295",\N,"4","107","6","2","1"
"267","68295",\N,"4","107","2","3","1"
"268","98643",\N,"4","108","1","3","1"
"269","98643",\N,"4","108","6","2","1"
"270","98643",\N,"4","108","2","3","1"
"271","143623",\N,"4","109","1","3","1"
"272","143623",\N,"4","109","6","2","1"
"273","143623",\N,"4","109","2","3","1"
"274","8906",\N,"5","110","2","2","1"
"275","8906",\N,"5","110","1","4","1"
"276","2083",\N,"5","111","2","2","1"
"277","2083",\N,"5","111","1","4","1"
"278","129839",\N,"5","112","2","2","1"
"279","129839",\N,"5","112","1","4","1"
"280","129835",\N,"5","113","2","2","1"
"281","129835",\N,"5","113","1","4","1"
"282","3528","200872414","6","114","1","3","1"
"283","3528","200872414","6","114","7","5","1"
"284","3528","200872414","6","114","8","3","1"
"285","8916",\N,"6","115","1","3","1"
"286","8916",\N,"6","115","7","5","1"
"287","8916",\N,"6","115","8","3","1"
"288","17319",\N,"6","116","1","3","1"
"289","17319",\N,"6","116","7","5","1"
"290","17319",\N,"6","116","8","3","1"
"291","42205","201818235","6","117","1","3","1"
"292","42205","201818235","6","117","7","5","1"
"293","42205","201818235","6","117","8","3","1"
"294","42720","200782527","6","118","1","3","1"
"295","42720","200782527","6","118","7","5","1"
"296","42720","200782527","6","118","8","3","1"
"297","69121",\N,"6","119","1","3","1"
"298","69121",\N,"6","119","7","5","1"
"299","69121",\N,"6","119","8","3","1"
"300","91350",\N,"6","120","1","3","1"
"301","91350",\N,"6","120","7","5","1"
"302","91350",\N,"6","120","8","3","1"
"303","2054","200870577","6","122","1","3","1"
"304","2054","200870577","6","122","7","5","1"
"305","2054","200870577","6","122","8","3","1"
"306","2054","200871195","6","124","1","3","1"
"307","2054","200871195","6","124","7","5","1"
"308","2054","200871195","6","124","8","3","1"
"309","2054","200824066","6","126","1","3","1"
"310","2054","200824066","6","126","7","5","1"
"311","2054","200824066","6","126","8","3","1"
"312","2249","200872886","6","128","1","3","1"
"313","2249","200872886","6","128","7","5","1"
"314","2249","200872886","6","128","8","3","1"
"315","2249","200873682","6","130","1","3","1"
"316","2249","200873682","6","130","7","5","1"
"317","2249","200873682","6","130","8","3","1"
"318","22106","200871195","6","132","1","3","1"
"319","22106","200871195","6","132","7","5","1"
"320","22106","200871195","6","132","8","3","1"
"321","30649","200872886","6","134","1","3","1"
"322","30649","200872886","6","134","7","5","1"
"323","30649","200872886","6","134","8","3","1"
"324","69682","200749963","6","136","1","3","1"
"325","69682","200749963","6","136","7","5","1"
"326","69682","200749963","6","136","8","3","1"
"327","142837","200870213","6","138","1","3","1"
"328","142837","200870213","6","138","7","5","1"
"329","142837","200870213","6","138","8","3","1"
"330","142837","200870577","6","140","1","3","1"
"331","142837","200870577","6","140","7","5","1"
"332","142837","200870577","6","140","8","3","1"
"333","142837","200833071","6","142","1","3","1"
"334","142837","200833071","6","142","7","5","1"
"335","142837","200833071","6","142","8","3","1"
"336","142837","200832907","6","144","1","3","1"
"337","142837","200832907","6","144","7","5","1"
"338","142837","200832907","6","144","8","3","1"
"339","4038",\N,"8","145","2","2","1"
"340","4038",\N,"8","145","1","3","1"
"341","98643",\N,"8","146","2","2","1"
"342","98643",\N,"8","146","1","3","1"
"343","4410",\N,"9","147","9","2","1"
"344","4410",\N,"9","147","11","2","1"
"345","4410",\N,"9","147","1","6","1"
"346","4410",\N,"9","147","10","2","1"
"347","30821",\N,"10","148","11","7","1"
"348","30821",\N,"10","148","10","7","1"
"349","30821",\N,"9","149","9","2","1"
"350","30821",\N,"9","149","11","2","1"
"351","30821",\N,"9","149","1","6","1"
"352","30821",\N,"9","149","10","2","1"
"353","68399","200466651","10","150","11","7","1"
"354","68399","200466651","10","150","10","7","1"
"355","68399","200466651","9","151","9","2","1"
"356","68399","200466651","9","151","11","2","1"
"357","68399","200466651","9","151","1","6","1"
"358","68399","200466651","9","151","10","2","1"
"359","68399","201541000","10","152","11","7","1"
"360","68399","201541000","10","152","10","7","1"
"361","68399","201541000","9","153","9","2","1"
"362","68399","201541000","9","153","11","2","1"
"363","68399","201541000","9","153","1","6","1"
"364","68399","201541000","9","153","10","2","1"
"365","69785","200466651","10","154","11","7","1"
"366","69785","200466651","10","154","10","7","1"
"367","69785","200466651","9","155","9","2","1"
"368","69785","200466651","9","155","11","2","1"
"369","69785","200466651","9","155","1","6","1"
"370","69785","200466651","9","155","10","2","1"
"371","69785","200467451","10","156","11","7","1"
"372","69785","200467451","10","156","10","7","1"
"373","69785","200467451","9","157","9","2","1"
"374","69785","200467451","9","157","11","2","1"
"375","69785","200467451","9","157","1","6","1"
"376","69785","200467451","9","157","10","2","1"
"377","82522",\N,"10","158","11","7","1"
"378","82522",\N,"10","158","10","7","1"
"379","82522",\N,"9","159","9","2","1"
"380","82522",\N,"9","159","11","2","1"
"381","82522",\N,"9","159","1","6","1"
"382","82522",\N,"9","159","10","2","1"
"383","95165",\N,"10","160","11","7","1"
"384","95165",\N,"10","160","10","7","1"
"385","95165",\N,"9","161","9","2","1"
"386","95165",\N,"9","161","11","2","1"
"387","95165",\N,"9","161","1","6","1"
"388","95165",\N,"9","161","10","2","1"
"389","4410","201462005","10","163","11","7","1"
"390","4410","201462005","10","163","10","7","1"
"391","4410","201462005","9","164","9","2","1"
"392","4410","201462005","9","164","11","2","1"
"393","4410","201462005","9","164","1","6","1"
"394","4410","201462005","9","164","10","2","1"
"395","26533","200394813","10","166","11","7","1"
"396","26533","200394813","10","166","10","7","1"
"397","26533","200394813","9","167","9","2","1"
"398","26533","200394813","9","167","11","2","1"
"399","26533","200394813","9","167","1","6","1"
"400","26533","200394813","9","167","10","2","1"
"401","26533","201461152","10","169","11","7","1"
"402","26533","201461152","10","169","10","7","1"
"403","26533","201461152","9","170","9","2","1"
"404","26533","201461152","9","170","11","2","1"
"405","26533","201461152","9","170","1","6","1"
"406","26533","201461152","9","170","10","2","1"
"407","29117","200242580","10","172","11","7","1"
"408","29117","200242580","10","172","10","7","1"
"409","29117","200242580","9","173","9","2","1"
"410","29117","200242580","9","173","11","2","1"
"411","29117","200242580","9","173","1","6","1"
"412","29117","200242580","9","173","10","2","1"
"413","29117","200242747","10","175","11","7","1"
"414","29117","200242747","10","175","10","7","1"
"415","29117","200242747","9","176","9","2","1"
"416","29117","200242747","9","176","11","2","1"
"417","29117","200242747","9","176","1","6","1"
"418","29117","200242747","9","176","10","2","1"
"419","29117","200165789","10","178","11","7","1"
"420","29117","200165789","10","178","10","7","1"
"421","29117","200165789","9","179","9","2","1"
"422","29117","200165789","9","179","11","2","1"
"423","29117","200165789","9","179","1","6","1"
"424","29117","200165789","9","179","10","2","1"
"425","29117","200165618","10","181","11","7","1"
"426","29117","200165618","10","181","10","7","1"
"427","29117","200165618","9","182","9","2","1"
"428","29117","200165618","9","182","11","2","1"
"429","29117","200165618","9","182","1","6","1"
"430","29117","200165618","9","182","10","2","1"
"431","70006","201462468","10","184","11","7","1"
"432","70006","201462468","10","184","10","7","1"
"433","70006","201462468","9","185","9","2","1"
"434","70006","201462468","9","185","11","2","1"
"435","70006","201462468","9","185","1","6","1"
"436","70006","201462468","9","185","10","2","1"
"437","28925","201291069","12","186","11","8","1"
"438","28925","201291069","12","186","1","8","1"
"439","28925","201291069","12","186","10","7","1"
"440","28925","201291069","9","187","9","2","1"
"441","28925","201291069","9","187","11","2","1"
"442","28925","201291069","9","187","1","6","1"
"443","28925","201291069","9","187","10","2","1"
"444","42649","202678287","12","188","11","8","1"
"445","42649","202678287","12","188","1","8","1"
"446","42649","202678287","12","188","10","7","1"
"447","42649","202678287","9","189","9","2","1"
"448","42649","202678287","9","189","11","2","1"
"449","42649","202678287","9","189","1","6","1"
"450","42649","202678287","9","189","10","2","1"
"451","87313","200620532","12","190","11","8","1"
"452","87313","200620532","12","190","1","8","1"
"453","87313","200620532","12","190","10","7","1"
"454","87313","200620532","9","191","9","2","1"
"455","87313","200620532","9","191","11","2","1"
"456","87313","200620532","9","191","1","6","1"
"457","87313","200620532","9","191","10","2","1"
"458","95805","201292885","12","192","11","8","1"
"459","95805","201292885","12","192","1","8","1"
"460","95805","201292885","12","192","10","7","1"
"461","95805","201292885","9","193","9","2","1"
"462","95805","201292885","9","193","11","2","1"
"463","95805","201292885","9","193","1","6","1"
"464","95805","201292885","9","193","10","2","1"
"465","95805","201428853","12","194","11","8","1"
"466","95805","201428853","12","194","1","8","1"
"467","95805","201428853","12","194","10","7","1"
"468","95805","201428853","9","195","9","2","1"
"469","95805","201428853","9","195","11","2","1"
"470","95805","201428853","9","195","1","6","1"
"471","95805","201428853","9","195","10","2","1"
"472","2463","202435311","12","196","11","8","1"
"473","2463","202435311","12","196","1","8","1"
"474","2463","202435311","12","196","10","7","1"
"475","2463","202435311","9","197","9","2","1"
"476","2463","202435311","9","197","11","2","1"
"477","2463","202435311","9","197","1","6","1"
"478","2463","202435311","9","197","10","2","1"
"479","2463","202589245","12","198","11","8","1"
"480","2463","202589245","12","198","1","8","1"
"481","2463","202589245","12","198","10","7","1"
"482","2463","202589245","9","199","9","2","1"
"483","2463","202589245","9","199","11","2","1"
"484","2463","202589245","9","199","1","6","1"
"485","2463","202589245","9","199","10","2","1"
"486","8871","200713167","12","202","11","8","1"
"487","8871","200713167","12","202","1","8","1"
"488","8871","200713167","12","202","10","7","1"
"489","8871","200713167","9","203","9","2","1"
"490","8871","200713167","9","203","11","2","1"
"491","8871","200713167","9","203","1","6","1"
"492","8871","200713167","9","203","10","2","1"
"493","8871","202589245","12","204","11","8","1"
"494","8871","202589245","12","204","1","8","1"
"495","8871","202589245","12","204","10","7","1"
"496","8871","202589245","9","205","9","2","1"
"497","8871","202589245","9","205","11","2","1"
"498","8871","202589245","9","205","1","6","1"
"499","8871","202589245","9","205","10","2","1"
"500","8871","202470175","12","206","11","8","1"
"501","8871","202470175","12","206","1","8","1"
"502","8871","202470175","12","206","10","7","1"
"503","8871","202470175","9","207","9","2","1"
"504","8871","202470175","9","207","11","2","1"
"505","8871","202470175","9","207","1","6","1"
"506","8871","202470175","9","207","10","2","1"
"507","28124","200652900","12","208","11","8","1"
"508","28124","200652900","12","208","1","8","1"
"509","28124","200652900","12","208","10","7","1"
"510","28124","200652900","9","209","9","2","1"
"511","28124","200652900","9","209","11","2","1"
"512","28124","200652900","9","209","1","6","1"
"513","28124","200652900","9","209","10","2","1"
"514","28124","202729632","12","210","11","8","1"
"515","28124","202729632","12","210","1","8","1"
"516","28124","202729632","12","210","10","7","1"
"517","28124","202729632","9","211","9","2","1"
"518","28124","202729632","9","211","11","2","1"
"519","28124","202729632","9","211","1","6","1"
"520","28124","202729632","9","211","10","2","1"
"521","28124","200653620","12","212","11","8","1"
"522","28124","200653620","12","212","1","8","1"
"523","28124","200653620","12","212","10","7","1"
"524","28124","200653620","9","213","9","2","1"
"525","28124","200653620","9","213","11","2","1"
"526","28124","200653620","9","213","1","6","1"
"527","28124","200653620","9","213","10","2","1"
"528","28690","202470685","12","214","11","8","1"
"529","28690","202470685","12","214","1","8","1"
"530","28690","202470685","12","214","10","7","1"
"531","28690","202470685","9","215","9","2","1"
"532","28690","202470685","9","215","11","2","1"
"533","28690","202470685","9","215","1","6","1"
"534","28690","202470685","9","215","10","2","1"
"535","28690","202434541","12","216","11","8","1"
"536","28690","202434541","12","216","1","8","1"
"537","28690","202434541","12","216","10","7","1"
"538","28690","202434541","9","217","9","2","1"
"539","28690","202434541","9","217","11","2","1"
"540","28690","202434541","9","217","1","6","1"
"541","28690","202434541","9","217","10","2","1"
"542","28795","200619610","12","218","11","8","1"
"543","28795","200619610","12","218","1","8","1"
"544","28795","200619610","12","218","10","7","1"
"545","28795","200619610","9","219","9","2","1"
"546","28795","200619610","9","219","11","2","1"
"547","28795","200619610","9","219","1","6","1"
"548","28795","200619610","9","219","10","2","1"
"549","68399","200466651","12","220","11","8","1"
"550","68399","200466651","12","220","1","8","1"
"551","68399","200466651","12","220","10","7","1"
"552","68399","201541000","12","222","11","8","1"
"553","68399","201541000","12","222","1","8","1"
"554","68399","201541000","12","222","10","7","1"
"555","69785","200466651","12","224","11","8","1"
"556","69785","200466651","12","224","1","8","1"
"557","69785","200466651","12","224","10","7","1"
"558","69785","200467451","12","226","11","8","1"
"559","69785","200467451","12","226","1","8","1"
"560","69785","200467451","12","226","10","7","1"
"561","134084","202645007","12","228","11","8","0"
"562","134084","202645007","12","228","1","8","0"
"563","134084","202645007","12","228","10","7","0"
"564","134084","202645007","9","229","9","2","0"
"565","134084","202645007","9","229","11","2","0"
"566","134084","202645007","9","229","1","6","0"
"567","134084","202645007","9","229","10","2","0"
"568","134084","200949288","12","230","11","8","1"
"569","134084","200949288","12","230","1","8","1"
"570","134084","200949288","12","230","10","7","1"
"571","134084","200949288","9","231","9","2","1"
"572","134084","200949288","9","231","11","2","1"
"573","134084","200949288","9","231","1","6","1"
"574","134084","200949288","9","231","10","2","1"
"575","67059",\N,"12","232","11","8","1"
"576","67059",\N,"12","232","1","8","1"
"577","67059",\N,"12","232","10","7","1"
"578","67059",\N,"9","233","9","2","1"
"579","67059",\N,"9","233","11","2","1"
"580","67059",\N,"9","233","1","6","1"
"581","67059",\N,"9","233","10","2","1"
"582","4304","200121506","12","235","11","8","1"
"583","4304","200121506","12","235","1","8","1"
"584","4304","200121506","12","235","10","7","1"
"585","4304","200121506","9","236","9","2","1"
"586","4304","200121506","9","236","11","2","1"
"587","4304","200121506","9","236","1","6","1"
"588","4304","200121506","9","236","10","2","1"
"589","4304","200121678","12","238","11","8","1"
"590","4304","200121678","12","238","1","8","1"
"591","4304","200121678","12","238","10","7","1"
"592","4304","200121678","9","239","9","2","1"
"593","4304","200121678","9","239","11","2","1"
"594","4304","200121678","9","239","1","6","1"
"595","4304","200121678","9","239","10","2","1"
"596","4304","200121214","12","241","11","8","1"
"597","4304","200121214","12","241","1","8","1"
"598","4304","200121214","12","241","10","7","1"
"599","4304","200121214","9","242","9","2","1"
"600","4304","200121214","9","242","11","2","1"
"601","4304","200121214","9","242","1","6","1"
"602","4304","200121214","9","242","10","2","1"
"603","31610","201913237","12","244","11","8","1"
"604","31610","201913237","12","244","1","8","1"
"605","31610","201913237","12","244","10","7","1"
"606","31610","201913237","9","245","9","2","1"
"607","31610","201913237","9","245","11","2","1"
"608","31610","201913237","9","245","1","6","1"
"609","31610","201913237","9","245","10","2","1"
"610","42799","201672014","12","247","11","8","1"
"611","42799","201672014","12","247","1","8","1"
"612","42799","201672014","12","247","10","7","1"
"613","42799","201672014","9","248","9","2","1"
"614","42799","201672014","9","248","11","2","1"
"615","42799","201672014","9","248","1","6","1"
"616","42799","201672014","9","248","10","2","1"
"617","42799","201517662","12","250","11","8","1"
"618","42799","201517662","12","250","1","8","1"
"619","42799","201517662","12","250","10","7","1"
"620","42799","201517662","9","251","9","2","1"
"621","42799","201517662","9","251","11","2","1"
"622","42799","201517662","9","251","1","6","1"
"623","42799","201517662","9","251","10","2","1"
"624","69888","202257370","12","253","11","8","1"
"625","69888","202257370","12","253","1","8","1"
"626","69888","202257370","12","253","10","7","1"
"627","69888","202257370","9","254","9","2","1"
"628","69888","202257370","9","254","11","2","1"
"629","69888","202257370","9","254","1","6","1"
"630","69888","202257370","9","254","10","2","1"
"631","69888","200121926","12","256","11","8","1"
"632","69888","200121926","12","256","1","8","1"
"633","69888","200121926","12","256","10","7","1"
"634","69888","200121926","9","257","9","2","1"
"635","69888","200121926","9","257","11","2","1"
"636","69888","200121926","9","257","1","6","1"
"637","69888","200121926","9","257","10","2","1"
"638","69888","200121678","12","259","11","8","1"
"639","69888","200121678","12","259","1","8","1"
"640","69888","200121678","12","259","10","7","1"
"641","69888","200121678","9","260","9","2","1"
"642","69888","200121678","9","260","11","2","1"
"643","69888","200121678","9","260","1","6","1"
"644","69888","200121678","9","260","10","2","1"
"645","69901","202622969","12","262","11","8","1"
"646","69901","202622969","12","262","1","8","1"
"647","69901","202622969","12","262","10","7","1"
"648","69901","202622969","9","263","9","2","1"
"649","69901","202622969","9","263","11","2","1"
"650","69901","202622969","9","263","1","6","1"
"651","69901","202622969","9","263","10","2","1"
"652","69901","201355646","12","265","11","8","1"
"653","69901","201355646","12","265","1","8","1"
"654","69901","201355646","12","265","10","7","1"
"655","69901","201355646","9","266","9","2","1"
"656","69901","201355646","9","266","11","2","1"
"657","69901","201355646","9","266","1","6","1"
"658","69901","201355646","9","266","10","2","1"
"659","69964","201517662","12","268","11","8","1"
"660","69964","201517662","12","268","1","8","1"
"661","69964","201517662","12","268","10","7","1"
"662","69964","201517662","9","269","9","2","1"
"663","69964","201517662","9","269","11","2","1"
"664","69964","201517662","9","269","1","6","1"
"665","69964","201517662","9","269","10","2","1"
"666","69978","202622969","12","271","11","8","1"
